Pay_Date,Allowances,Overtime_Hours,Overtime_Pay,Gross_Salary,Tax,PF,Deductions,Net_Salary,Payroll_Start_Date,Payroll_End_Date,Employee_id,Department
23-05-2024,13384,4.5,1350,93599,9359.9,4679.95,14039.85,79559.15,23-04-2024,23-05-2024,EMP0664,Operations
03-08-2024,15866,13.7,4110,89732,8973.2,4486.6,13459.8,76272.2,04-07-2024,03-08-2024,EMP0665,Finance
26-12-2024,8845,14.8,4440,94477,9447.7,4723.85,14171.55,80305.45,26-11-2024,26-12-2024,EMP0666,Finance
19-11-2024,7577,1.1,330,88593,8859.3,4429.65,13288.95,75304.05,20-10-2024,19-11-2024,EMP0667,Finance
15-01-2024,5091,5.9,1770,75594,7559.4,3779.7,11339.1,64254.9,16-12-2023,15-01-2024,EMP0668,Operations
04-08-2024,9234,24.8,7440,62667,6266.7,3133.35,9400.05,53266.95,05-07-2024,04-08-2024,EMP0669,Sales
04-02-2024,13672,24.9,7470,71634,7163.4,3581.7,10745.1,60888.9,05-01-2024,04-02-2024,EMP0670,Finance
01-07-2024,11592,8.8,2640,55213,5521.3,2760.65,8281.95,46931.05,01-06-2024,01-07-2024,EMP0671,Operations
26-09-2024,18644,26.2,7860,70647,7064.7,3532.35,10597.05,60049.95,27-08-2024,26-09-2024,EMP0672,Sales
23-12-2024,16108,23.2,6960,103345,10334.5,5167.25,15501.75,87843.25,23-11-2024,23-12-2024,EMP0673,IT
09-04-2024,17627,12.5,3750,91367,9136.7,4568.35,13705.05,77661.95,10-03-2024,09-04-2024,EMP0674,HR
07-01-2024,13128,22.5,6750,102766,10276.6,5138.3,15414.9,87351.1,08-12-2023,07-01-2024,EMP0675,HR
30-01-2024,6075,28.8,8640,104066,10406.6,5203.3,15609.9,88456.1,31-12-2023,30-01-2024,EMP0676,HR
31-10-2024,7513,13.8,4140,81652,8165.2,4082.6,12247.8,69404.2,01-10-2024,31-10-2024,EMP0677,HR
23-05-2024,13168,7.2,2160,47774,4777.4,2388.7,7166.1,40607.9,23-04-2024,23-05-2024,EMP0678,Finance
20-04-2024,11861,28.3,8490,71084,7108.4,3554.2,10662.6,60421.4,21-03-2024,20-04-2024,EMP0679,Sales
19-08-2024,13990,18.1,5430,88052,8805.2,4402.6,13207.8,74844.2,20-07-2024,19-08-2024,EMP0680,Sales
27-06-2024,17762,3.2,960,60298,6029.8,3014.9,9044.7,51253.3,28-05-2024,27-06-2024,EMP0681,IT
12-03-2024,19736,17.2,5160,48216,4821.6,2410.8,7232.4,40983.6,11-02-2024,12-03-2024,EMP0682,HR
28-07-2024,18750,15,4500,54000,5400,2700,8100,45900,28-06-2024,28-07-2024,EMP0683,Finance
07-08-2024,17141,25.7,7710,98314,9831.4,4915.7,14747.1,83566.9,08-07-2024,07-08-2024,EMP0684,IT
20-03-2024,5604,15.9,4770,56946,5694.6,2847.3,8541.9,48404.1,19-02-2024,20-03-2024,EMP0685,HR
23-03-2024,7979,7.7,2310,48237,4823.7,2411.85,7235.55,41001.45,22-02-2024,23-03-2024,EMP0686,IT
11-02-2024,12140,20.3,6090,77056,7705.6,3852.8,11558.4,65497.6,12-01-2024,11-02-2024,EMP0687,Finance
29-09-2024,12065,16.3,4890,64822,6482.2,3241.1,9723.3,55098.7,30-08-2024,29-09-2024,EMP0688,Finance
09-07-2024,9916,7,2100,92247,9224.7,4612.35,13837.05,78409.95,09-06-2024,09-07-2024,EMP0689,IT
21-06-2024,11800,17.2,5160,103222,10322.2,5161.1,15483.3,87738.7,22-05-2024,21-06-2024,EMP0690,HR
07-01-2024,5597,24.6,7380,77655,7765.5,3882.75,11648.25,66006.75,08-12-2023,07-01-2024,EMP0691,Operations
03-06-2024,14724,0.9,270,47957,4795.7,2397.85,7193.55,40763.45,04-05-2024,03-06-2024,EMP0692,Operations
10-01-2024,12320,18.9,5670,102350,10235,5117.5,15352.5,86997.5,11-12-2023,10-01-2024,EMP0693,Operations
03-02-2024,13705,10.5,3150,86289,8628.9,4314.45,12943.35,73345.65,04-01-2024,03-02-2024,EMP0694,HR
05-02-2024,10622,8.8,2640,99879,9987.9,4993.95,14981.85,84897.15,06-01-2024,05-02-2024,EMP0695,Operations
06-01-2024,6877,11.8,3540,50686,5068.6,2534.3,7602.9,43083.1,07-12-2023,06-01-2024,EMP0696,IT
02-08-2024,17164,10.3,3090,77782,7778.2,3889.1,11667.3,66114.7,03-07-2024,02-08-2024,EMP0697,Finance
13-05-2024,17035,25,7500,110137,11013.7,5506.85,16520.55,93616.45,13-04-2024,13-05-2024,EMP0698,HR
11-10-2024,6699,8.2,2460,62491,6249.1,3124.55,9373.65,53117.35,11-09-2024,11-10-2024,EMP0699,Finance
05-05-2024,14221,22,6600,110027,11002.7,5501.35,16504.05,93522.95,05-04-2024,05-05-2024,EMP0700,Sales
02-12-2024,17787,2.8,840,40878,4087.8,2043.9,6131.7,34746.3,02-11-2024,02-12-2024,EMP0701,Sales
22-06-2024,10780,28.5,8550,85047,8504.7,4252.35,12757.05,72289.95,23-05-2024,22-06-2024,EMP0702,IT
31-05-2024,5716,18.7,5610,58353,5835.3,2917.65,8752.95,49600.05,01-05-2024,31-05-2024,EMP0703,HR
26-11-2024,18429,21.2,6360,54372,5437.2,2718.6,8155.8,46216.2,27-10-2024,26-11-2024,EMP0704,Finance
26-01-2024,18796,8.9,2670,91853,9185.3,4592.65,13777.95,78075.05,27-12-2023,26-01-2024,EMP0705,Operations
24-04-2024,9086,12.4,3720,55910,5591,2795.5,8386.5,47523.5,25-03-2024,24-04-2024,EMP0706,HR
10-10-2024,19936,6.7,2010,54170,5417,2708.5,8125.5,46044.5,10-09-2024,10-10-2024,EMP0707,IT
15-03-2024,5665,28,8400,94689,9468.9,4734.45,14203.35,80485.65,14-02-2024,15-03-2024,EMP0708,Sales
14-06-2024,12846,14.6,4380,93284,9328.4,4664.2,13992.6,79291.4,15-05-2024,14-06-2024,EMP0709,Operations
07-07-2024,11611,18.9,5670,66580,6658,3329,9987,56593,07-06-2024,07-07-2024,EMP0710,Finance
18-03-2024,15400,22,6600,46141,4614.1,2307.05,6921.15,39219.85,17-02-2024,18-03-2024,EMP0711,HR
30-03-2024,19605,11.1,3330,66285,6628.5,3314.25,9942.75,56342.25,29-02-2024,30-03-2024,EMP0712,IT
24-06-2024,6079,21.6,6480,37636,3763.6,1881.8,5645.4,31990.6,25-05-2024,24-06-2024,EMP0713,Operations
21-01-2024,13419,20.3,6090,85524,8552.4,4276.2,12828.6,72695.4,22-12-2023,21-01-2024,EMP0714,Finance
23-02-2024,13340,21.2,6360,98880,9888,4944,14832,84048,24-01-2024,23-02-2024,EMP0715,Finance
02-07-2024,6069,14.7,4410,71336,7133.6,3566.8,10700.4,60635.6,02-06-2024,02-07-2024,EMP0716,HR
24-12-2024,10263,11.5,3450,93553,9355.3,4677.65,14032.95,79520.05,24-11-2024,24-12-2024,EMP0717,HR
09-08-2024,12951,6.7,2010,94863,9486.3,4743.15,14229.45,80633.55,10-07-2024,09-08-2024,EMP0718,Finance
10-11-2024,17919,24.7,7410,50906,5090.6,2545.3,7635.9,43270.1,11-10-2024,10-11-2024,EMP0719,IT
23-11-2024,6363,18.3,5490,51855,5185.5,2592.75,7778.25,44076.75,24-10-2024,23-11-2024,EMP0720,IT
27-06-2024,9508,13.3,3990,84209,8420.9,4210.45,12631.35,71577.65,28-05-2024,27-06-2024,EMP0721,IT
02-10-2024,6755,28.3,8490,74696,7469.6,3734.8,11204.4,63491.6,02-09-2024,02-10-2024,EMP0722,Operations
21-04-2024,5519,1.4,420,75042,7504.2,3752.1,11256.3,63785.7,22-03-2024,21-04-2024,EMP0723,HR
11-08-2024,10463,25.5,7650,66760,6676,3338,10014,56746,12-07-2024,11-08-2024,EMP0724,IT
01-08-2024,19722,29.9,8970,83523,8352.3,4176.15,12528.45,70994.55,02-07-2024,01-08-2024,EMP0725,Finance
28-02-2024,16736,26.6,7980,111546,11154.6,5577.3,16731.9,94814.1,29-01-2024,28-02-2024,EMP0726,IT
22-11-2024,15514,24.3,7290,79637,7963.7,3981.85,11945.55,67691.45,23-10-2024,22-11-2024,EMP0727,Sales
18-04-2024,19688,11.2,3360,67446,6744.6,3372.3,10116.9,57329.1,19-03-2024,18-04-2024,EMP0728,Finance
05-06-2024,12233,6.9,2070,95857,9585.7,4792.85,14378.55,81478.45,06-05-2024,05-06-2024,EMP0729,HR
09-07-2024,6102,22,6600,83457,8345.7,4172.85,12518.55,70938.45,09-06-2024,09-07-2024,EMP0730,IT
18-07-2024,5597,9.1,2730,46033,4603.3,2301.65,6904.95,39128.05,18-06-2024,18-07-2024,EMP0731,HR
07-11-2024,18947,5.3,1590,62877,6287.7,3143.85,9431.55,53445.45,08-10-2024,07-11-2024,EMP0732,HR
14-07-2024,8273,23.6,7080,100347,10034.7,5017.35,15052.05,85294.95,14-06-2024,14-07-2024,EMP0733,HR
04-02-2024,17241,9.4,2820,103945,10394.5,5197.25,15591.75,88353.25,05-01-2024,04-02-2024,EMP0734,Sales
02-09-2024,10781,27.4,8220,56483,5648.3,2824.15,8472.45,48010.55,03-08-2024,02-09-2024,EMP0735,Sales
24-08-2024,15797,25.2,7560,97582,9758.2,4879.1,14637.3,82944.7,25-07-2024,24-08-2024,EMP0736,Sales
13-04-2024,11256,25.4,7620,97725,9772.5,4886.25,14658.75,83066.25,14-03-2024,13-04-2024,EMP0737,Finance
07-01-2024,12258,23.1,6930,80444,8044.4,4022.2,12066.6,68377.4,08-12-2023,07-01-2024,EMP0738,HR
09-10-2024,15380,26.4,7920,57950,5795,2897.5,8692.5,49257.5,09-09-2024,09-10-2024,EMP0739,Operations
01-01-2024,19212,24.2,7260,92590,9259,4629.5,13888.5,78701.5,02-12-2023,01-01-2024,EMP0740,HR
06-08-2024,18017,18.1,5430,72377,7237.7,3618.85,10856.55,61520.45,07-07-2024,06-08-2024,EMP0741,Sales
17-08-2024,13780,8.9,2670,48251,4825.1,2412.55,7237.65,41013.35,18-07-2024,17-08-2024,EMP0742,HR
20-06-2024,11554,26.6,7980,90894,9089.4,4544.7,13634.1,77259.9,21-05-2024,20-06-2024,EMP0743,Finance
27-03-2024,17664,25.2,7560,61783,6178.3,3089.15,9267.45,52515.55,26-02-2024,27-03-2024,EMP0744,Finance
10-02-2024,14599,14.2,4260,71193,7119.3,3559.65,10678.95,60514.05,11-01-2024,10-02-2024,EMP0745,HR
02-05-2024,19157,1.2,360,52805,5280.5,2640.25,7920.75,44884.25,02-04-2024,02-05-2024,EMP0746,IT
26-11-2024,13002,19.2,5760,61160,6116,3058,9174,51986,27-10-2024,26-11-2024,EMP0747,Operations
24-10-2024,9846,1.5,450,42487,4248.7,2124.35,6373.05,36113.95,24-09-2024,24-10-2024,EMP0748,Operations
26-06-2024,17914,27.8,8340,64305,6430.5,3215.25,9645.75,54659.25,27-05-2024,26-06-2024,EMP0749,IT
03-03-2024,16582,28.8,8640,106937,10693.7,5346.85,16040.55,90896.45,02-02-2024,03-03-2024,EMP0750,Operations
13-06-2024,16632,5.7,1710,49079,4907.9,2453.95,7361.85,41717.15,14-05-2024,13-06-2024,EMP0751,IT
05-07-2024,14821,20.3,6090,106051,10605.1,5302.55,15907.65,90143.35,05-06-2024,05-07-2024,EMP0752,Finance
27-07-2024,14186,2.8,840,60277,6027.7,3013.85,9041.55,51235.45,27-06-2024,27-07-2024,EMP0753,HR
14-08-2024,18871,21.9,6570,96416,9641.6,4820.8,14462.4,81953.6,15-07-2024,14-08-2024,EMP0754,IT
17-02-2024,9798,10.4,3120,38065,3806.5,1903.25,5709.75,32355.25,18-01-2024,17-02-2024,EMP0755,Finance
11-08-2024,11605,20.4,6120,88233,8823.3,4411.65,13234.95,74998.05,12-07-2024,11-08-2024,EMP0756,Sales
03-01-2024,15251,11.2,3360,90835,9083.5,4541.75,13625.25,77209.75,04-12-2023,03-01-2024,EMP0757,HR
23-06-2024,18467,4.4,1320,59430,5943,2971.5,8914.5,50515.5,24-05-2024,23-06-2024,EMP0758,HR
08-04-2024,17764,12.2,3660,80391,8039.1,4019.55,12058.65,68332.35,09-03-2024,08-04-2024,EMP0759,IT
25-04-2024,7986,3.4,1020,69739,6973.9,3486.95,10460.85,59278.15,26-03-2024,25-04-2024,EMP0760,IT
26-09-2024,5400,17.3,5190,65398,6539.8,3269.9,9809.7,55588.3,27-08-2024,26-09-2024,EMP0761,HR
09-09-2024,7855,1.2,360,95503,9550.3,4775.15,14325.45,81177.55,10-08-2024,09-09-2024,EMP0762,HR
12-11-2024,15416,15.8,4740,99115,9911.5,4955.75,14867.25,84247.75,13-10-2024,12-11-2024,EMP0763,IT
04-04-2024,8412,26.6,7980,38241,3824.1,1912.05,5736.15,32504.85,05-03-2024,04-04-2024,EMP0764,IT
29-09-2024,5056,25.1,7530,100764,10076.4,5038.2,15114.6,85649.4,30-08-2024,29-09-2024,EMP0765,Operations
24-01-2024,13022,26.5,7950,108108,10810.8,5405.4,16216.2,91891.8,25-12-2023,24-01-2024,EMP0766,HR
25-04-2024,6875,27.7,8310,95925,9592.5,4796.25,14388.75,81536.25,26-03-2024,25-04-2024,EMP0767,Finance
30-05-2024,9543,3.1,930,75038,7503.8,3751.9,11255.7,63782.3,30-04-2024,30-05-2024,EMP0768,Finance
03-12-2024,9298,3.9,1170,50651,5065.1,2532.55,7597.65,43053.35,03-11-2024,03-12-2024,EMP0769,IT
19-02-2024,8768,16.7,5010,34910,3491,1745.5,5236.5,29673.5,20-01-2024,19-02-2024,EMP0770,Sales
24-07-2024,10752,26.8,8040,77051,7705.1,3852.55,11557.65,65493.35,24-06-2024,24-07-2024,EMP0771,Finance
30-11-2024,9833,29.2,8760,102261,10226.1,5113.05,15339.15,86921.85,31-10-2024,30-11-2024,EMP0772,Sales
19-03-2024,17489,1.4,420,76472,7647.2,3823.6,11470.8,65001.2,18-02-2024,19-03-2024,EMP0773,Finance
10-03-2024,6353,10.7,3210,40494,4049.4,2024.7,6074.1,34419.9,09-02-2024,10-03-2024,EMP0774,HR
27-01-2024,15602,6.4,1920,88161,8816.1,4408.05,13224.15,74936.85,28-12-2023,27-01-2024,EMP0775,HR
27-09-2024,9987,22.7,6810,95698,9569.8,4784.9,14354.7,81343.3,28-08-2024,27-09-2024,EMP0776,Sales
19-02-2024,11597,19.2,5760,38401,3840.1,1920.05,5760.15,32640.85,20-01-2024,19-02-2024,EMP0777,HR
18-10-2024,19691,3.6,1080,87462,8746.2,4373.1,13119.3,74342.7,18-09-2024,18-10-2024,EMP0778,Sales
03-09-2024,9311,14.5,4350,58024,5802.4,2901.2,8703.6,49320.4,04-08-2024,03-09-2024,EMP0779,IT
20-09-2024,15794,20.6,6180,88668,8866.8,4433.4,13300.2,75367.8,21-08-2024,20-09-2024,EMP0780,Finance
19-03-2024,7934,23.4,7020,36536,3653.6,1826.8,5480.4,31055.6,18-02-2024,19-03-2024,EMP0781,Sales
08-07-2024,5022,0.6,180,92046,9204.6,4602.3,13806.9,78239.1,08-06-2024,08-07-2024,EMP0782,Finance
16-02-2024,15394,26.7,8010,64705,6470.5,3235.25,9705.75,54999.25,17-01-2024,16-02-2024,EMP0783,Finance
26-12-2024,6209,17.1,5130,32959,3295.9,1647.95,4943.85,28015.15,26-11-2024,26-12-2024,EMP0784,Finance
19-12-2024,15488,24.4,7320,105032,10503.2,5251.6,15754.8,89277.2,19-11-2024,19-12-2024,EMP0785,IT
17-12-2024,13940,24.2,7260,97855,9785.5,4892.75,14678.25,83176.75,17-11-2024,17-12-2024,EMP0786,Finance
07-07-2024,5804,5.7,1710,65048,6504.8,3252.4,9757.2,55290.8,07-06-2024,07-07-2024,EMP0787,IT
12-09-2024,13325,3.3,990,73705,7370.5,3685.25,11055.75,62649.25,13-08-2024,12-09-2024,EMP0788,Finance
09-08-2024,9416,21.6,6480,91752,9175.2,4587.6,13762.8,77989.2,10-07-2024,09-08-2024,EMP0789,Finance
28-08-2024,15629,4.7,1410,86291,8629.1,4314.55,12943.65,73347.35,29-07-2024,28-08-2024,EMP0790,HR
25-09-2024,13625,25.5,7650,97084,9708.4,4854.2,14562.6,82521.4,26-08-2024,25-09-2024,EMP0791,Operations
01-01-2024,10141,21.8,6540,58940,5894,2947,8841,50099,02-12-2023,01-01-2024,EMP0792,HR
03-02-2024,9968,25.3,7590,58213,5821.3,2910.65,8731.95,49481.05,04-01-2024,03-02-2024,EMP0793,HR
19-03-2024,8671,9,2700,64376,6437.6,3218.8,9656.4,54719.6,18-02-2024,19-03-2024,EMP0794,HR
23-08-2024,16928,9.5,2850,71407,7140.7,3570.35,10711.05,60695.95,24-07-2024,23-08-2024,EMP0795,IT
29-11-2024,12292,20.1,6030,61932,6193.2,3096.6,9289.8,52642.2,30-10-2024,29-11-2024,EMP0796,IT
14-12-2024,12001,0.9,270,89455,8945.5,4472.75,13418.25,76036.75,14-11-2024,14-12-2024,EMP0797,Finance
07-04-2024,17231,21.8,6540,65373,6537.3,3268.65,9805.95,55567.05,08-03-2024,07-04-2024,EMP0798,HR
22-03-2024,7098,25.1,7530,45738,4573.8,2286.9,6860.7,38877.3,21-02-2024,22-03-2024,EMP0799,IT
10-07-2024,19511,12.5,3750,49334,4933.4,2466.7,7400.1,41933.9,10-06-2024,10-07-2024,EMP0800,Sales
09-09-2024,16109,22.9,6870,53174,5317.4,2658.7,7976.1,45197.9,10-08-2024,09-09-2024,EMP0801,Finance
07-02-2024,13444,5.2,1560,36541,3654.1,1827.05,5481.15,31059.85,08-01-2024,07-02-2024,EMP0802,IT
14-01-2024,10061,9.7,2910,50109,5010.9,2505.45,7516.35,42592.65,15-12-2023,14-01-2024,EMP0803,Finance
12-12-2024,18026,29.2,8760,91114,9111.4,4555.7,13667.1,77446.9,12-11-2024,12-12-2024,EMP0804,Finance
05-11-2024,14321,29.6,8880,89403,8940.3,4470.15,13410.45,75992.55,06-10-2024,05-11-2024,EMP0805,HR
27-07-2024,8264,15.4,4620,73048,7304.8,3652.4,10957.2,62090.8,27-06-2024,27-07-2024,EMP0806,Sales
22-12-2024,10435,28,8400,93494,9349.4,4674.7,14024.1,79469.9,22-11-2024,22-12-2024,EMP0807,Operations
29-03-2024,13493,15.7,4710,87895,8789.5,4394.75,13184.25,74710.75,28-02-2024,29-03-2024,EMP0808,IT
25-02-2024,11691,8.7,2610,59146,5914.6,2957.3,8871.9,50274.1,26-01-2024,25-02-2024,EMP0809,HR
03-04-2024,15169,8,2400,68131,6813.1,3406.55,10219.65,57911.35,04-03-2024,03-04-2024,EMP0810,Sales
02-04-2024,7763,27.9,8370,64169,6416.9,3208.45,9625.35,54543.65,03-03-2024,02-04-2024,EMP0811,HR
05-12-2024,9005,5.2,1560,91317,9131.7,4565.85,13697.55,77619.45,05-11-2024,05-12-2024,EMP0812,IT
25-03-2024,19603,17.4,5220,113504,11350.4,5675.2,17025.6,96478.4,24-02-2024,25-03-2024,EMP0813,HR
01-09-2024,8241,16.7,5010,61069,6106.9,3053.45,9160.35,51908.65,02-08-2024,01-09-2024,EMP0814,Operations
22-01-2024,8057,22.2,6660,65261,6526.1,3263.05,9789.15,55471.85,23-12-2023,22-01-2024,EMP0815,Operations
17-10-2024,5550,15,4500,92582,9258.2,4629.1,13887.3,78694.7,17-09-2024,17-10-2024,EMP0816,HR
28-09-2024,10574,8.2,2460,90739,9073.9,4536.95,13610.85,77128.15,29-08-2024,28-09-2024,EMP0817,Finance
01-11-2024,10411,5.1,1530,52045,5204.5,2602.25,7806.75,44238.25,02-10-2024,01-11-2024,EMP0818,Operations
01-05-2024,6587,18.6,5580,101770,10177,5088.5,15265.5,86504.5,01-04-2024,01-05-2024,EMP0819,Operations
07-05-2024,15014,21.6,6480,100519,10051.9,5025.95,15077.85,85441.15,07-04-2024,07-05-2024,EMP0820,Sales
22-04-2024,10920,17.1,5130,68367,6836.7,3418.35,10255.05,58111.95,23-03-2024,22-04-2024,EMP0821,Sales
29-09-2024,10260,22.2,6660,68336,6833.6,3416.8,10250.4,58085.6,30-08-2024,29-09-2024,EMP0822,Operations
01-12-2024,16409,4.2,1260,79681,7968.1,3984.05,11952.15,67728.85,01-11-2024,01-12-2024,EMP0823,IT
09-05-2024,16688,26.5,7950,112683,11268.3,5634.15,16902.45,95780.55,09-04-2024,09-05-2024,EMP0824,IT
11-05-2024,9409,17.5,5250,56059,5605.9,2802.95,8408.85,47650.15,11-04-2024,11-05-2024,EMP0825,Operations
25-03-2024,17471,3.8,1140,86881,8688.1,4344.05,13032.15,73848.85,24-02-2024,25-03-2024,EMP0826,Finance
15-12-2024,10783,13.9,4170,84786,8478.6,4239.3,12717.9,72068.1,15-11-2024,15-12-2024,EMP0827,HR
21-03-2024,5712,25.3,7590,96946,9694.6,4847.3,14541.9,82404.1,20-02-2024,21-03-2024,EMP0828,HR
20-11-2024,15367,26.9,8070,112905,11290.5,5645.25,16935.75,95969.25,21-10-2024,20-11-2024,EMP0829,Sales
09-03-2024,10406,7.9,2370,92249,9224.9,4612.45,13837.35,78411.65,08-02-2024,09-03-2024,EMP0830,Operations
27-05-2024,12990,21.3,6390,85189,8518.9,4259.45,12778.35,72410.65,27-04-2024,27-05-2024,EMP0831,Finance
16-01-2024,12420,3,900,71648,7164.8,3582.4,10747.2,60900.8,17-12-2023,16-01-2024,EMP0832,IT
02-11-2024,17264,1,300,74348,7434.8,3717.4,11152.2,63195.8,03-10-2024,02-11-2024,EMP0833,Sales
14-04-2024,17041,16.8,5040,65804,6580.4,3290.2,9870.6,55933.4,15-03-2024,14-04-2024,EMP0834,HR
13-06-2024,11843,20.8,6240,98729,9872.9,4936.45,14809.35,83919.65,14-05-2024,13-06-2024,EMP0835,Operations
19-07-2024,7433,23.9,7170,100858,10085.8,5042.9,15128.7,85729.3,19-06-2024,19-07-2024,EMP0836,Finance
15-07-2024,8301,10.2,3060,31435,3143.5,1571.75,4715.25,26719.75,15-06-2024,15-07-2024,EMP0837,IT
03-07-2024,5270,0.2,60,51828,5182.8,2591.4,7774.2,44053.8,03-06-2024,03-07-2024,EMP0838,Sales
17-11-2024,14986,14.4,4320,104828,10482.8,5241.4,15724.2,89103.8,18-10-2024,17-11-2024,EMP0839,Sales
21-09-2024,18098,0.5,150,58789,5878.9,2939.45,8818.35,49970.65,22-08-2024,21-09-2024,EMP0840,IT
28-12-2024,15654,2.8,840,82423,8242.3,4121.15,12363.45,70059.55,28-11-2024,28-12-2024,EMP0841,IT
09-04-2024,17485,9.8,2940,66453,6645.3,3322.65,9967.95,56485.05,10-03-2024,09-04-2024,EMP0842,Sales
07-12-2024,16586,13.1,3930,70061,7006.1,3503.05,10509.15,59551.85,07-11-2024,07-12-2024,EMP0843,Operations
15-11-2024,6079,8.4,2520,60272,6027.2,3013.6,9040.8,51231.2,16-10-2024,15-11-2024,EMP0844,IT
01-08-2024,16070,17.5,5250,72294,7229.4,3614.7,10844.1,61449.9,02-07-2024,01-08-2024,EMP0845,HR
04-10-2024,10322,1.7,510,89731,8973.1,4486.55,13459.65,76271.35,04-09-2024,04-10-2024,EMP0846,Operations
10-06-2024,18932,4.3,1290,63319,6331.9,3165.95,9497.85,53821.15,11-05-2024,10-06-2024,EMP0847,Sales
05-06-2024,17915,20.9,6270,109009,10900.9,5450.45,16351.35,92657.65,06-05-2024,05-06-2024,EMP0848,Sales
07-09-2024,13795,4.3,1290,58610,5861,2930.5,8791.5,49818.5,08-08-2024,07-09-2024,EMP0849,HR
06-04-2024,10257,19.2,5760,93821,9382.1,4691.05,14073.15,79747.85,07-03-2024,06-04-2024,EMP0850,Finance
18-01-2024,18733,1.6,480,54256,5425.6,2712.8,8138.4,46117.6,19-12-2023,18-01-2024,EMP0851,Operations
22-11-2024,12982,12.2,3660,78488,7848.8,3924.4,11773.2,66714.8,23-10-2024,22-11-2024,EMP0852,Operations
06-04-2024,18368,5.3,1590,90185,9018.5,4509.25,13527.75,76657.25,07-03-2024,06-04-2024,EMP0853,HR
01-01-2024,14777,3.3,990,88795,8879.5,4439.75,13319.25,75475.75,02-12-2023,01-01-2024,EMP0854,Finance
03-08-2024,16249,17,5100,78732,7873.2,3936.6,11809.8,66922.2,04-07-2024,03-08-2024,EMP0855,Sales
11-05-2024,11214,27.9,8370,69067,6906.7,3453.35,10360.05,58706.95,11-04-2024,11-05-2024,EMP0856,IT
16-09-2024,10006,1.6,480,37751,3775.1,1887.55,5662.65,32088.35,17-08-2024,16-09-2024,EMP0857,Operations
04-05-2024,8985,12.6,3780,55528,5552.8,2776.4,8329.2,47198.8,04-04-2024,04-05-2024,EMP0858,Finance
22-03-2024,17881,21.2,6360,59974,5997.4,2998.7,8996.1,50977.9,21-02-2024,22-03-2024,EMP0859,IT
09-10-2024,14587,13.9,4170,76177,7617.7,3808.85,11426.55,64750.45,09-09-2024,09-10-2024,EMP0860,IT
19-06-2024,16880,24.2,7260,53387,5338.7,2669.35,8008.05,45378.95,20-05-2024,19-06-2024,EMP0861,Sales
28-02-2024,13791,5.4,1620,59251,5925.1,2962.55,8887.65,50363.35,29-01-2024,28-02-2024,EMP0862,IT
01-02-2024,13705,28.8,8640,107494,10749.4,5374.7,16124.1,91369.9,02-01-2024,01-02-2024,EMP0863,Operations
09-06-2024,10991,11.6,3480,55529,5552.9,2776.45,8329.35,47199.65,10-05-2024,09-06-2024,EMP0864,IT
10-10-2024,11227,10.2,3060,69216,6921.6,3460.8,10382.4,58833.6,10-09-2024,10-10-2024,EMP0865,Sales
15-04-2024,14258,26.2,7860,73480,7348,3674,11022,62458,16-03-2024,15-04-2024,EMP0866,HR
14-04-2024,12833,16.9,5070,85259,8525.9,4262.95,12788.85,72470.15,15-03-2024,14-04-2024,EMP0867,Finance
15-08-2024,7886,15.5,4650,38577,3857.7,1928.85,5786.55,32790.45,16-07-2024,15-08-2024,EMP0868,Finance
06-07-2024,19245,21.8,6540,107739,10773.9,5386.95,16160.85,91578.15,06-06-2024,06-07-2024,EMP0869,IT
10-03-2024,7653,17.4,5220,94742,9474.2,4737.1,14211.3,80530.7,09-02-2024,10-03-2024,EMP0870,Operations
13-11-2024,18097,4.9,1470,60626,6062.6,3031.3,9093.9,51532.1,14-10-2024,13-11-2024,EMP0871,Operations
16-10-2024,19468,20.2,6060,90250,9025,4512.5,13537.5,76712.5,16-09-2024,16-10-2024,EMP0872,Operations
27-03-2024,14280,4,1200,53028,5302.8,2651.4,7954.2,45073.8,26-02-2024,27-03-2024,EMP0873,Operations
27-12-2024,17577,24.2,7260,59915,5991.5,2995.75,8987.25,50927.75,27-11-2024,27-12-2024,EMP0874,HR
25-02-2024,19711,29.7,8910,54040,5404,2702,8106,45934,26-01-2024,25-02-2024,EMP0875,Finance
22-04-2024,9864,11.3,3390,68744,6874.4,3437.2,10311.6,58432.4,23-03-2024,22-04-2024,EMP0876,Operations
13-01-2024,7514,13.3,3990,90264,9026.4,4513.2,13539.6,76724.4,14-12-2023,13-01-2024,EMP0877,Operations
18-01-2024,8969,1.4,420,59726,5972.6,2986.3,8958.9,50767.1,19-12-2023,18-01-2024,EMP0878,IT
30-06-2024,8284,0.4,120,29872,2987.2,1493.6,4480.8,25391.2,31-05-2024,30-06-2024,EMP0879,Operations
22-04-2024,12740,27.6,8280,65329,6532.9,3266.45,9799.35,55529.65,23-03-2024,22-04-2024,EMP0880,Operations
16-08-2024,9566,3.9,1170,97080,9708,4854,14562,82518,17-07-2024,16-08-2024,EMP0881,Operations
19-06-2024,7196,13.4,4020,59934,5993.4,2996.7,8990.1,50943.9,20-05-2024,19-06-2024,EMP0882,Finance
21-10-2024,17375,24.5,7350,82566,8256.6,4128.3,12384.9,70181.1,21-09-2024,21-10-2024,EMP0883,HR
07-07-2024,19731,26.7,8010,94401,9440.1,4720.05,14160.15,80240.85,07-06-2024,07-07-2024,EMP0884,HR
